id	label
eeiDM1H_Y-w_000020	toilet flushing
bSItOIS0k5w_000008	playing guiro
6e8U65rgekA_000046	people battle cry
Wh_g-Eiw9Kc_000010	child singing
jbH4PifIg-g_000006	playing tambourine
Ta9R_TuzIUM_000153	driving snowmobile
mmkqzl_NHKs_000184	playing bugle
zxxWGaZIxD0_000289	alarm clock ringing
2ASyuuVhr6M_000052	cat hissing
zcrQlstpqUI_000131	playing castanets
t_nChjR23qA_000031	alligator hissing
Bx9dAclTA04_000176	bugle playing
TZl2cGkWZL4_000030	dog barking
NIuu97_y33A_000030	playing cello
0MU2SG5ME1E_000016	fox barking
6Z8wLKsHcbw_000075	people gargling
DEGSyVygE98_000110	car engine starting
Z5X0bIh2Up8_000160	engine starting
ZkUT6D-H7mk_000006	ice cream truck
O-UIOSuqzWA_000001	woodpecker pecking
aCUZuMblJPg_000080	playing electric guitar
CT7CrLxIuQI_000030	people belly laughing
_QjCOK638vc_000036	parrot talking
KQGJCKwsFbA_000157	sharpen knife
_pquL-kF_FM_000229	people cheering
2ffgd7k0vI8_000040	cap gun shooting
sK43mohcBSA_000077	elk bugling
5Hvz5Dn0IHA_000118	child singing
mDtpxEQFyts_000051	cat caterwauling
YqLZdK_e4-A_000030	playing hammond organ
ai3XR_nPrpI_000150	playing erhu
qSSEMouWssA_000043	playing djembe
AgtY6m-b3Gk_000030	playing guitar
h6HkOxlVt5c_000070	chicken clucking
GwBS2NzjAvA_000030	engine accelerating
Wx65BBbjCIQ_000120	airplane flyby
rwka0Ui94-w_000235	cow lowing
KlTTpDOhFUg_000063	race car
IzKed528MCk_000070	fire truck siren
mZIBXZlICgw_000000	driving motorcycle
KAuoWt8dTJs_000061	playing guiro
CqmuLdNiEjE_000077	dog growling
052VMqTM4Xs_000000	donkey braying
KG4T5A7hfRc_000170	playing hammond organ
jwxvQraiIGs_000032	pheasant crowing
7-Ly3ICovLE_000030	people shuffling
oamW0GRj-04_000029	playing mandolin
0NQXsEwBqAk_000136	tractor digging
lA3KGYqG5rQ_000458	bull bellowing
RDCeLCJp7NM_000000	coyote howling
v6mv66B4zXc_000013	car windows closing
rhAwhUVsWRo_000005	goat bleating
RSgmATBcCwE_000110	cow lowing
bkzGHRpx5MM_000030	playing electric guitar
4Psj5jYa7a4_000020	playing didgeridoo
Dm8tMkoPiX0_000135	playing djembe
t6jlx6jAb-Q_000070	playing guitar
krghmEqeJtU_000122	tap dancing
A58nnmnhfUo_000001	chicken crowing
7QpwDHOfZeg_000350	playing hammond organ
qXedsy6pIEg_000002	playing guiro
7_szvK1eHfw_000354	snake rattling
5jQIuYPAODg_000030	male singing
gBRTGtmHZW0_000154	slot machine
q4pqpYX6b7U_000030	tapping guitar
zrrM6Qg2Dwg_000030	playing steelpan
7OqsePnrOSo_000061	magpie calling
Y3yXAMiFgyI_000030	playing harpsichord
U7vFb50UjgY_000040	animal scratching
dUjpH8UAycU_000012	goat bleating
cocA3THl4S0_000040	eagle screaming
Ip0faarZ9c0_000253	playing steelpan
_nMkSRVn6G0_000012	baltimore oriole calling
IiCNAp2sR9c_000030	singing choir
ZGYQX-172io_000022	dog barking
muQm_S77_E0_000070	turkey gobbling
DVDQyIt56nQ_000200	child singing
3T8XhCkaA8M_000030	motorboat
8AgLb-bpocg_000037	elk bugling
6G1N9npWG2E_000030	playing harp
9FDzG0xNp5s_000150	subway running
C3LXTkKw6sU_000030	railroad car
VeUQBYHtFB8_000365	playing mandolin
xcATi4rdSu8_000002	wood thrush calling
829gGkJX9dM_000109	dog growling
AKxm4V3OylU_000030	lions roaring
BCzUvCRiBZs_000020	machine gun shooting
1hba9jmspEQ_000030	woman speaking
W_UE04p_tYY_000105	playing glockenspiel
mDtpxEQFyts_000018	cat caterwauling
hnpnc72pQOQ_000677	police car siren
Mt4F5APXeqI_000838	lip smacking
aa09xLmz7sY_000023	cat growling
IRYPJTybCu8_000130	warbler chirping
0mNvPaqfwUI_000220	railroad car
dFcVaitADW8_000130	playing hammond organ
zJ2HcF4fRlY_000038	tractor digging
ZAgmaBqrdEM_000017	gibbon howling
vd2Ov9nGycg_000031	playing mandolin
OLG6jDvjB9I_000133	car engine idling
hv-gJtaC_uo_000302	electric shaver
KC-wRA_SwK0_000140	helicopter
Weu8nsJRMqE_000030	playing ukulele
LXZNhyX5SkE_000206	train wheels squealing
t_nChjR23qA_000109	alligators hissing
InrS4Fdndr4_000000	fire truck siren
1eBzpkIY-TY_000198	snake hissing
awfbE0KxEjE_000380	airplane flyby
Qdr2xmK84Jo_000030	pigeon cooing
G7IRrV4fNpU_000191	tractor digging
p0NU0nB-uks_000013	chickadee calling
09pZj6CEvRw_000250	church bell ringing
HSPBrLMYWQA_000030	cat meowing
u1J8YFkRSEs_000145	blowtorch burning
ZxiXftx2EMg_000477	dinosaurs bellowing
C70SFMHqnRI_000120	turkey gobbling
8DKdz6E8W-E_000051	chicken clucking
m4emitvY_Dg_000178	tractor digging
zz0fdUGTHWo_000045	chimpanzee pant-hooting
QPPapHk6lmU_000384	beat boxing
dBxAjOGP6os_000069	cuckoo bird calling
Uvvl1qfsh8A_000063	baltimore oriole calling
DpdjtEEqTIQ_000003	playing bongo
nA1cZ1g8auk_000080	mynah bird singing
cXEJWtj2kT8_000030	playing bass guitar
d-1th_S4J0U_000000	people belly laughing
Ddo9DOeh-PA_000218	people slurping
rajXrf_Dzfw_000029	cattle mooing
GlnhrMSrP5c_000014	cat growling
Kc1yfZngUms_000009	child singing
Swien0oGl7o_000090	playing banjo
UX7R8WWJLoI_000160	playing harp
ALdjQ9kbwd8_000030	playing accordion
ggb93ZYIeaA_000082	mynah bird singing
00z0M1DJyAw_000090	turkey gobbling
g9q3jv6SpTA_000160	people humming
d-m8eXCpeDg_000030	motorcycle idling
_gG0KNGD47M_000030	reversing beeps
LMcCvGwYIS4_000022	gibbon howling
JVjDa0NmfeE_000012	cat hissing
IkUsSY47oBk_000020	people babbling
yuQhlkeLh5U_000051	playing timbales
Dvq1kY70ip4_000025	snake hissing
aP3YC0i0yyY_000082	hedge trimmer running
UtZofZjccBs_000290	skateboarding
AA0N8XMqx9s_000030	kayak rowing
aNmPy_PCO1I_000080	cattle mooing
ddeSMfFLYTI_000420	telephone bell ringing
VaqR7OOMHSM_000033	cat hissing
VcJnduCJz8g_000029	popping popcorn
Jhk0I2wZelU_000030	playing flute
GC1ajVlK-ek_000050	railroad car
YP9bqVB-sVg_000030	baby babbling
V0zQHNmz0gU_000030	playing theremin
2wsp3s4hIKs_000008	francolin calling
Daqv2F6SEmQ_000030	fire truck siren
0eA2QcSRgh0_000063	dog baying
JlmUCZKjkuY_000244	playing violin
OruJS8cr2qE_000005	parrot talking
r93h4dD3XRU_000020	civil defense siren
uki8gvAywnU_000125	people humming
jm4ipHk0QX4_000001	children shouting
f-3r6Pou7UM_000015	magpie calling
XAgppw__ZD4_000064	playing congas
4dGlrvX_EfI_000020	engine accelerating
BKE_Z-iGErM_000041	electric shaver
sZxl2Jj1Ujk_000317	ice cream truck
davLHMXIHDM_000320	reversing beeps
j1JUsTMZcuY_000042	people giggling
ez50pKMB62U_000422	lip smacking
qcBV8r9ADAw_000108	mynah bird singing
DCrct29xGEY_000030	lions roaring
hizN7823a6c_000030	typing on typewriter
STdAr1JNXIU_000190	helicopter
_X69MdLl5rU_000176	dog barking
QtEtP5Vb_3o_000340	bird wings flapping
xbD2eVjgebU_000001	bull bellowing
iRXQiy4dReE_000045	elk bugling
7ivVufYPEnA_000268	playing djembe
KdioKgAO4cQ_000059	playing timbales
KqF-WZRVs-w_000070	child speech
cBF73TX0xZk_000030	closing drawers
DDhKU_VH0Js_000228	canary calling
EsLDe5fYDrs_000080	playing french horn
YuvmP7Lsr2k_000030	man speaking
7AhpZQt1Ml0_000120	dog howling
VYQfSG_FUjY_000080	person hiccuping
rYmiCpCbsm0_000020	bird squawking
ti2rs-r9r3A_000110	people nose blowing
_4rolMIFkgQ_000030	dog barking
n5cvuVxjDoI_000098	canary calling
TAexBL5eToE_000022	playing washboard
1HUCwslugK8_000283	playing glockenspiel
mZ_z2lorJeY_000070	man speaking
hIYihNrwF2Q_000440	cap gun shooting
3c6dQju-FYU_000021	civil defense siren
Wx0Aw9na7Jo_000007	cat hissing
QAjepby044Q_000040	playing violin
fw5gg4WM-ko_000321	playing steel guitar
ALtDtYnWFuo_000030	playing guitar
ew7xSiF0TlA_000099	parrot talking
cxkCPSXyT-Y_000020	turkey gobbling
noH950QMOLg_000198	playing snare drum
DitJemO43co_000014	ice cream truck
__uEjp7_UDw_000100	playing piano
eq2XqmviZD4_000085	playing trumpet
_3kxB2-MfWI_000030	people whistling
9wkgTdE7nz8_000030	man speaking
MGlXtoSD6SA_000033	sea lion barking
_U8kAFAm8tQ_000030	lighting firecrackers
ZFs03gCSB_g_000270	typing on computer keyboard
LDGzSk_vzPo_000260	bird wings flapping
NcllrpzRk38_000041	baltimore oriole calling
pf00DOALuZ0_000293	people eating crisps
i-ywi0EpUtE_000001	gibbon howling
cOgNXgF21u4_000030	playing acoustic guitar
K5DXRUo2ujw_000020	telephone bell ringing
D9qpDjafWRM_000030	playing flute
rXHHLtG_iGQ_000562	tap dancing
tpkiIAELa1k_000071	person eating
p0dBtgjr7-8_000030	engine knocking
MFm2C-ve7qw_000030	brass ensemble playing
OrSfdkVVbOQ_000000	machine gun shooting
MDotfX0EyFg_000110	train wagon
g4xhZgKwiNo_000030	playing acoustic guitar
rhWrIKdn8ic_000116	people whispering
mJOGqViXauo_000100	popping popcorn
2Wk4Y3_dMuc_000440	closing drawers
YXqu1CeA2c4_000044	people giggling
ol8ZVX3qLQY_000106	airplane flyby
cG6OF9vcGPE_000081	people humming
pOvO5y-p550_000170	people burping
qIKzxOrcrhE_000016	baby laughter
KwoVfQeJmiE_000073	sharpening knife
_eLVrgvrVBQ_000020	vacuum cleaner
1GDAnA4hAqQ_000105	airplane
x_v89ZU2Zsk_000193	electric grinder grinding
8eFIwBWxrxU_000075	bathroom ventilation fan running
Co7vOJiMeO0_000064	baby crying
AKmkhvb9shk_000000	baltimore oriole calling
pjuyGQPd4S4_000039	playing djembe
hsmrvZEc_uw_000150	playing electronic organ
2eDP3jKoUd4_000030	owl hooting
0wdNFZhpdQw_000368	people eating crisps
USlCCt8En7A_000460	belly laughing
uInycnRkFYk_000051	snake rattling
BR5NGmkK8w4_000056	police car siren
DhiZ6pZ8LEc_000170	sewing machine running
_wNC03n2xmg_000211	playing bongo
Ry5c8frvq1g_000390	using sewing machine
lwTJnSlhz-Q_000417	popping popcorn
HS28EUWt8dE_000110	people screaming
aEYwqY-Zt_k_000011	donkey braying
o0mATRdzZSc_000050	wood thrush calling
UCtiIWMRy-M_000004	sea lion barking
Ht9kn-X06os_000184	wind chime
Vf2KIuN4VOw_000013	eagle screaming
1veIcvGPRYw_000003	dog barking
QPyLES56O1w_000636	people slurping
S7C51ZWaw6A_000034	airplane flying
a0bjjOHwpjg_000012	gibbon howling
2Oe5kao1ycY_000310	subway running
pCF6jJMaCnU_000030	playing harpsichord
d8LvZQyYZpQ_000010	canary calling
zY_gApMrhb0_000084	tap dancing
IE4pLXxV7MQ_000000	bull bellowing
sYIymaJi6tc_000090	playing ukulele
tlovZjft0Gw_000245	tractor digging
uh5D5Uuteew_000074	fox barking
30jlal45IKo_000097	cat hissing
oqyY1c8C6-k_000101	beat boxing
TdpZLhPN_WM_000074	baltimore oriole calling
_bAVmK7n0fs_000130	man speaking
s9d-2nhuJCQ_000030	playing drum kit
t5kpBQv8trY_000015	crocodile hissing
xbpucbIm_2Y_000100	civil defense siren
QupB4NN8fI0_000030	playing cello
GnyxoE5mCeQ_000030	playing saxophone
LRODueKSk2M_000040	playing electronic organ
XrjkzI6TVwc_000030	tapping guitar
JFJuEOZx1K4_000160	playing bass guitar
WDoZneKkmVg_000030	people sniggering
2rW2I6KmWhw_000030	dog howling
gyhxCxzvIps_000010	cat meowing
tYEIYOHYtso_000000	people hiccuping
UfkehxAd_M4_000040	baby babbling
TAHDbSl7F_4_000290	cattle mooing
I1xnDP0v7Bs_000167	parrot talking
oj-Ck2nCkT8_000024	playing guiro
ipKCHDizaQI_000030	people sneezing
MMcIAn91Zrc_000005	wind chime
LgEdRFbdjH4_000004	dog baying
Qzj4QGWPtFE_000029	coyote howling
dMW3YcQPPhk_000412	people eating crisps
QTbtvbzBs00_000063	playing steel guitar
Hjj6LamDw20_000030	speedboat engine
nMOlAg-Kjf8_000017	playing trombone
CXISjTeWfTE_000200	cap gun shooting
HKN2548Ts6A_000030	typing on computer keyboard
NSEzNYgLuAs_000077	children shouting
JrGD2jdHUek_000030	playing cornet
u3lR-6BMyiQ_000278	car engine idling
HxMoMMrA6Eo_000030	bus horn
pJnmT-ViaBk_000012	baltimore oriole calling
BiRPlINV5N4_000023	dog baying
SGb_Uw_pKzk_000070	bird wings flapping
Le4cUq4dLUI_000030	engine accelerating
P_utET7TCMQ_000020	people babbling
qLVjaU5V9f0_000150	car passing by
G2jq2X-00n4_000000	engine running
qe9i9yZsA_4_000040	bird squawking
KYnOCgdquQU_000345	airplane crashing
NjLHnT9ZtPw_000119	playing table tennis
MasEB_CwVoI_000175	engine idling
Y0zPnwGCSw0_000014	fox barking
Bk34jgx0Vo4_000356	wood thrush calling
ZP0aFBkk3WE_000092	popping popcorn
MKC9LvRivTM_000030	playing french horn
0EOQco76eXQ_000030	playing bass guitar
P8VTcL2ecs8_000030	tapping guitar
d8hPjmvBv5I_000251	disc scratching
EHiNnO7ZU9I_000110	lawn mower
29dwfsI1XlQ_000006	cat meowing
6HuIs2xW5kI_000086	fox barking
iKWclBFnR2M_000001	mynah bird singing
EScf6Anv-8E_000030	dog barking
K49OWIVNULE_000220	fireworks
_AUtYTaYMrE_000100	baby crying
VvEIueKlA2k_000093	black capped chickadee calling
PlF1Z9YWZck_000075	elephant trumpeting
nstNNjnev5k_000827	playing bass drum
hRHKxyErgZw_000030	crow cawing
dGD-Y3XEHgI_000010	playing tambourine
_-UGWlp0IG0_000150	people whistling
7tE6gxSwrH4_000030	singing choir
k7WzaCeUIrI_000136	people humming
wtvKeNPMwPk_000066	yodelling
egq3Z_2dg7g_000633	playing tympani
CWY1Y5hjfpo_000030	playing electric guitar
Jogry7CVLzA_000007	baby sneezing
3X9dtfeV1mQ_000040	playing saxophone
LhpzNXhZ44c_000030	motorboat accelerating
PskdIQWvg3c_000021	telephone bell ringing
LDoXsip0BEQ_000177	parrot talking
ywS3pG7yQfg_000161	tap dancing
A9KMqwqLboE_000030	reversing beeps
vfVD4eZ5Nvs_000009	playing bongo
kZegES0woJo_000035	snake hissing
_Sll3DT8FxE_000041	baltimore oriole calling
amZFmEB9Opg_000032	dog growling
N00JbKpZKKw_000446	playing oboe
EJJx3eIB6ro_000081	hedge trimmer running
Fsu8KjtWhPo_000003	cat caterwauling
784FrdBASsk_000097	playing theremin
QejVyYvjrrs_000010	dog barking
AN_nK_tgQSc_000032	ice cream truck
7I2yJgXKncw_000021	crow cawing
MDMHvUb2JmM_000340	cattle mooing
lnZakZnnpMo_000080	finger snapping
pcGbob7fSgE_000040	people marching
1VHm2PacRWc_000020	cow lowing
BBukw6JpCeg_000070	chainsawing trees
rIReA3dk0EA_000296	baltimore oriole calling
D8R-u0sG5eg_000009	people finger snapping
LdBuyaHo5Vg_000017	bull bellowing
9M3XChzFowA_000038	air horn
s477WHLPoOU_000000	playing piano
WLEZDT_vGuM_000016	air conditioning noise
3H3261x-QgI_000030	goat bleating
3cThgRIaqgU_000016	playing trumpet
D30UC-C-lIs_000029	blowtorch igniting
oE2ei00EhWI_000110	snake hissing
IyV2j4BsEM8_000030	people babbling
_TIP8swMSi8_000052	playing oboe
qhOBY9WjMU0_000381	dog baying
eo0BtTJ9axE_000062	children shouting
emzhoSCRtL0_000051	cow lowing
TIllmI1n5cw_000129	alarm clock ringing
PuNLqr0oZeo_000170	baby laughter
WohJxQ1ll6w_000052	playing tambourine
ce_9wpa4mQw_000230	sheep bleating
iY6gP4y8Shk_000010	woman hiccuping
JwhuPQxlCpg_000030	toilet flushing
corrUpd5ENc_000230	person eating noodles
umrpCv0-Ii4_000030	people whispering
EQHrQIaQNv8_000030	playing steel guitar
jIqAaU2Bgf0_000530	reversing beeps
KdIIocq3jeM_000409	lip smacking
JBTEFp-SiAA_000171	playing tambourine
6BaY9WneGaQ_000140	crowd chanting
yl5ar5m-rk4_000091	train horning
kEa1IlvIW0k_000039	playing tambourine
UBzbRcWlsKI_000747	cow lowing
8JPwzZvlX6E_000095	playing table tennis
p2m6Ei_vkSk_000000	warbler chirping
6I9BFjKBjLY_000037	snake rattling
hbLS-Dlgj_o_000002	closing car window
4WsPXawPBF8_000005	playing drum kit
AwJ8orGuOXg_000000	driving buses
31uVf6wvCTA_000208	woman crying
DRC7KTs-BLc_000008	using sewing machines
7T04388Ijk8_000030	bus driving
q221aOp6MDo_000022	telephone ringing
ioTmuyoOeV8_000018	squishing water
Atrj65qRrBo_000200	railroad car
qAyPuWeUDxc_000000	housefly buzzing
pWLDewht-Kw_000156	chickadee calling
wDg2v3NuCoQ_000075	hedge trimmer running
Z9xfJDftEUA_000261	playing oboe
1rtXsGC-q3Q_000030	engine accelerating
GXRooshOGuc_000030	playing banjo
DKPvyyDnRe4_000003	missile launch
2IEoe3YvCJo_000020	cat caterwauling
8UgHOeB_mUE_000399	people slurping
Wx0Aw9na7Jo_000034	cat hissing
wTN2MR0oMZ0_000032	playing glockenspiel
9HSUOow1vB4_000000	owl hooting
4RWpCBNrYSM_000174	car engine starting
MBjlZQZ4Sns_000044	electric blender running
JefjXywAVzs_000181	telephone bell ringing
tXLaQKRWM8I_000000	dog baying
9TzyRdTYDvo_000024	dog growling
y6jT3Q3gyvs_000012	baby crying
CUL0UrnVfZI_000030	choir singing
mSHxFybELNY_000015	playing cornet
dpTKSxH3asA_000030	playing electronic organ
WQQfK8Bqkw0_000230	playing saxophone
Mj6ezUbjRHE_000133	cow lowing
qDXFW2kemrE_000310	people sneezing
cCVd_I1M_fs_000030	people sobbing
Ytj9squ563E_000006	cat growling
VpYJRHq8TC0_000110	singing bowl
2kdJKmgMcxU_000000	cow lowing
XCkoQ-sCQ4Y_000170	cattle mooing
vfIylWPACmg_000077	playing double bass
QiUyP9xX8jY_000160	waterfall burbling
H6c8ZDrdUaM_000030	fire truck siren
5JaMY3ZmbXM_000188	tractor digging
mhZMQF-y8n0_000097	playing snare drum
ODoQDztFbaQ_000251	man speaking
l13XyX-sMwk_000406	lip smacking
5iwbk0HAdNc_000000	whale calling
dmDn2Tqsyeg_000030	hair dryer drying
HJhFxiKjBoo_000030	horse clip-clop
00QQLLcny14_000083	electric razor shaving
Pkm7v1pHu6Y_000030	engine accelerating
3oaky81Equ8_000016	electric grinder grinding
YPuFEZZxSdg_000233	playing tympani
DHoVXJe-MXY_000293	playing glockenspiel
CPvs0cy_RR4_000034	cuckoo bird calling
KeprFzFcbYU_000010	people hiccup
9-tUObAs28M_000030	car passing by
FKbldjY5sJw_000020	helicopter
XIW8Ai-YMdA_000210	people burping
gkaTHw410NA_000011	playing cornet
IZ51tUuibq8_000030	owl hooting
Y-qOOR0izlE_000102	helicopter
yfcMvoqT0iM_000073	air conditioning noise
Bg2XkNb5LZE_000140	playing french horn
cIriwVhRPVA_000031	female singing
y0TDJyuco0I_000010	playing drum kit
L6V8S8U9iLs_000312	playing congas
WegRDdpH2ks_000518	car engine starting
WTlaLznHD1c_000053	driving snowmobile
RDnrb0xSkrs_000070	vacuum cleaner
1MaEJRh2oGY_000034	cheetah chirruping
IWYbTgMqixk_000012	alarm clock ringing
h6YMk2FOHHM_000017	tap dancing
0E6KS8B6DMc_000540	playing bass drum
KXO4lC4LjxI_000011	lathe spinning
HXqj_9oZReQ_000014	disc scratching
z4HX8-du2nQ_000070	helicopter
XzqUa_35-xs_000002	pheasant crowing
_MBCVvbtdtI_000470	playing harp
jXqFEx-S0hw_000161	playing castanets
yInXc5FJNyc_000119	train wheels squealing
bkFvzo2HSrU_000032	playing congas
kWdmJHAFMxk_000031	electric grinder grinding
N7tVUQOobkY_000289	people eating noodle
Qj3ptAKRGQg_000031	parrot talking
A7o-wmriwc8_000007	wood thrush calling
U-hpbrpact0_000112	ventilation fan running
rOolowH8rI4_000023	chimpanzee pant-hooting
cyHNChAtP5g_000010	bird chirping
5qWSbdY3IvQ_000005	bird calling
KJcjnqKzqfw_000115	playing congas
EOSB-mXWEHA_000092	tractor digging
7n0vuxy-OXg_000026	playing bugle
PkDHPoMjvJ8_000030	bird squawking
nbjXrDmWMQg_000184	playing erhu
9wW-losmGws_000097	playing washboard
7B_3t_ELwxA_000030	playing harp
rLa17dibI70_000175	children shouting
HKvc2fgaeak_000189	playing tambourine
emAtRpVf2_A_000270	vacuum cleaner
jqqjc0XrU58_000092	playing djembe
45vBbOhzS6g_000050	people screaming
YDhSHz_AO5E_000076	car engine idling
Pc-XnRIIgqE_000005	fireworks banging
gMwbOxrQP9Q_000030	tiger roaring
__2MwJ2uHu0_000004	playing erhu
4uihL55gcWo_000028	elephant trumpeting
N9VpRM5Dx3g_000133	magpie calling
bHYb3-Qpmcc_000020	helicopter
hhnMBQ3Zgws_000000	people gargling
DVU3ovcB058_000037	wind chime
uercY3R8Tjc_000361	eating apple
n4-THBrsn4o_000123	coyote howling
Xx8lx5KT2ks_000000	snake hissing
Krasofv8pvM_000300	playing flute
HxQgKit-huA_000000	people crowd
vkxPLFRLAy0_000000	fox barking
9crt3kBm2Hc_000012	woman speaking
n3Pfv9Fo3zk_000009	cat growling
DiUgEH6m7fw_000099	gibbon howling
r6lXYeXskDA_000014	mynah bird singing
HLn-Q2t8NH8_000000	playing washboard
fPV1g05NMfE_000078	tap dancing
o0auMW1-gjE_000458	people slurping
LwZNG7Uuu7g_000065	sheep bleating
JrPXRMnZWH4_000117	popping popcorn
RgyqhpOJFM4_000030	playing cello
kQ_5qrWH7v4_000338	airplane flyby
an8sNYncBao_000450	people babbling
YuU9VpAxb24_000003	people cheering
ExrHL878QsA_000039	alarm clock ringing
7EgbS-lbHWY_000005	chicken clucking
N0c6P3Po5J0_000118	cuckoo bird calling
RWVuRwtjGek_000210	subway passing
GjoBV2mf8jo_000131	playing castanets
3T7FYQRx0YM_000033	donkey braying
CGYflJRiLt0_000030	playing electric guitar
kO_VmIHmggc_000045	cuckoo bird calling
MN-NfHbxdQE_000107	playing tympani
FTOafffuu5U_000150	people babbling
E1cKPUWHa8I_000084	airplane flyby
3qEb6Y-D7Mw_000050	child speech
GKPDhTCffNw_000292	train wheels squealing
Fo_FDiZhzDo_000030	tire skidding
3RSmQOcI9JI_000105	slot machine
ZnZtPgz8Sfw_000030	playing zither
BOgYLyIbVN8_000031	dog growling
LUfzlkl-Dac_000001	baby crying
FGEcmA0EFpI_000000	whale calling
2_RltCGlGOA_000010	playing piano
zgM0pD0JIqc_000000	train whistling
mpNxnTHMCHs_000164	playing tambourine
emARK6c6Snk_000010	turkey gobbling
dYL0n0ZJxkA_000039	train whistling
K2ObTK7rK58_000020	kid speaking
GO_1gBjIR1c_000030	helicopter
hkAmMR-HE2Y_000074	penguins braying
51nfpGY_AJk_000080	people whistling
Ms-M0gM_Sy8_000030	race car
qfhr7pKsEag_000030	owl hooting
BZU01hhyVKs_000480	people coughing
RIQzc8Gx0q4_000026	electric grinder grinding
zAfVwdU7ARk_000250	beat boxing
DjXyE3_g0b4_000156	playing cornet
zr88Jqze7_U_000034	chimpanzee pant-hooting
LA91bTw_08Q_000203	sharpening knife
uiEid6SosC8_000014	playing trombone
QAWuHvVCI6g_000030	car skidding
r-5NCjm4GlQ_000053	tap dancing
8-viBoPGFCA_000003	playing oboe
JLtieDCSa6Y_000000	people coughing
yO5YnmljmoQ_000001	children shouting
nEmU3E8rras_000012	playing washboard
fSEpr4pZviU_000108	airplane flyby
AEwl00_Vv9s_000052	gibbon howling
H2g3fH2PfM0_000102	warbler chirping
IKDGba7vsOA_000044	baby laughter
2vYkvwD-fkc_000010	playing harmonica
6TrIWYcBxBM_000010	person hiccuping
a3UQ9Je4xQM_000020	dog growling
hTxXqAik2UU_000003	coyote howling
jrwhxVnvMdk_000030	playing steel guitar
MabWpP62b1E_000168	fox barking
L1znjiyEMKc_000215	playing shofar
bJGv9bWBwYI_000001	coyote howling
UhEQ1E8XPp4_000003	chicken clucking
a4GXcNNy5ZY_000003	telephone bell ringing
UoSID1KzWuI_000030	playing acoustic guitar
ncHAOlb2wgw_000068	coyote howling
0JkiTl-4B5E_000017	playing oboe
6xEHP-C-ZuU_000030	reversing beeps
bA8mt0JI0Ko_000030	police car siren
4nlB8qkQJ9s_000020	people whistling
7GZdzd_wcBg_000230	fireworks exploding
lZ6T7D65kys_000066	coyote howling
nKe3zn_yk94_000031	slot machine
_bkX5VkZg8U_000189	race car
AHIiNsAzgKo_000024	eagle screaming
zi5NCXyuLMI_000230	gibbon howling
tGKi7ueROn8_000197	electric blender running
vUui_D_rT9c_000034	chicken clucking
WJORWlj6BW8_000030	playing steelpan
y4T4YGZKamk_000240	telephone bell ringing
0O-gZoirpRA_000030	truck engine
dNK9bD3LNCc_000060	playing mandolin
ScNLWuogqpI_000150	turkey gobbling
T29-jYwTQ9A_000056	crushing plastic
YTFJUFWcRns_000030	car skidding
8S-R5p17_IE_000160	playing saxophone
0w9PLY1owzk_000108	airplane flying
TY7UehpsaFQ_000144	playing steel guitar
5CffrmMy0n4_000164	telephone bell ringing
2NESqWU89V0_000338	playing violin
gMvxkbFe2M4_000019	canary calling
bvsXA4ba8_4_000030	playing electronic organ
emRK12scb7w_000068	gibbon howling
hFkC9DzHoho_000099	bassoon playing
Za8bwlW9dNE_000089	bull bellowing
a6RbnrOOc-M_000090	goat bleating
7xkj4XqaynU_000002	crow cawing
M83GjpnyZgo_000018	mynah bird singing
3IwOig7sw6c_000030	chainsawing trees
lF1C6JSDZJU_000209	disc scratching
vEvvRfuVk30_000108	cat hissing
LaGXHHzobMA_000012	crow cawing
IE4pLXxV7MQ_000036	bull bellowing
TRW3OqA1cXE_000030	playing clarinet
RrXvtCBYmFM_000051	magpie calling
IYiHhVWrh0w_000030	tapping guitar
eR9TsnHiAEk_000030	hair dryer
lmaIgor5XTg_000030	car passing
oYEzy8gH6q8_000030	tapping guitar
raIIQCRNwu0_000080	playing accordion
uEtmoOj6wHY_000086	sea lion barking
zmVhTFChkWI_000072	disc scratching
3QEd9nR_p7w_000018	playing washboard
RJFdWGEdzP4_000160	fox barking
7QnyKZe6VBA_000030	woman speaking
Quqx2Iga5b8_000086	chipmunk chirping
g87FgSOzbvo_000023	playing trumpet
RrlgSfQrqQc_000020	subway
UP30sk9je00_000049	tractor digging
48zE-hRAYEA_000030	machine gun shooting
WGqz-OVwLGs_000040	vacuum cleaner
gdR6nuDBghI_000134	crow cawing
y1DgTYLdesA_000136	beat boxing
Y4Rul-qYAGQ_000400	playing french horn
DGeHJrq-FoI_000012	people eating crisps
Xr_wJ4xCnUA_000141	francolin calling
KQAR_64a35I_000011	lions roaring
AlZv9bRtnws_000030	playing electric guitar
ztfegVzqeCI_000030	playing theremin
ND5nBdo7Lwo_000090	reloading a gun
SJVuopldMyU_000030	owl hooting
4kGozLe1X_Q_000073	playing djembe
5i5ZKyhw_gg_000113	car door closing
5LvUzlaQzok_000230	people screaming
tWi-PtHOMSE_000178	dog growling
aidxQEWjcjI_000070	canary calling
g295Y8wuo7w_000024	playing trumpet
bGk6gbxWzCQ_000030	playing gong
LhgaG9ZtdwI_000003	alarm clock ringing
O7puBCRI2Bc_000030	playing flute
rLe9N0YyjqY_000006	beat boxing
1xyVkQJ8A54_000000	snake hissing
Ar5r0pzgaRU_000030	cat purring
TeweFm49s4M_000090	opening drawer
